driveruuid,week_date,Km
a7f1a1be-f869-49eb-b990-4ad985c32510,10/24/2022,911.08
0a14700d-fa50-4fd6-838a-370c2eea8578,10/24/2022,1253.48
9f65bcb0-3d7e-4be1-96e1-6d14231cd2a3,10/24/2022,911.54
60c3167f-84f0-4b3a-938a-71dc0ad886eb,10/24/2022,740.76
f694ae3b-1c54-4f3f-b2e6-b631017ee69f,10/24/2022,996.41
8bf65bd2-6c84-43ad-9044-ba6d9c99f76c,10/24/2022,764.41
8f594514-849c-42e7-a0c0-c614125095df,10/24/2022,444.58
0787055e-57ad-4ca6-a28a-8a6fa7216620,10/24/2022,661.21
01dd1974-3fbc-4e03-aa2b-76e7b87c7f5c,10/24/2022,1013.71
87113648-57d3-4b44-8619-d396c2bb6b4e,10/24/2022,805.12
b0676c04-3f75-4404-bade-cd0ba58844d1,10/24/2022,1148.67
54f31846-0e53-4cc2-90b9-d9023b69bebb,10/24/2022,864.49
ec0e29d8-3993-445a-88a1-3bbe01cf9264,10/24/2022,618.24
6cf4042a-dded-420f-8740-480c6ab40767,10/24/2022,247.2
fe6f9fc0-b437-4f33-b808-50535150ec9c,10/24/2022,809.15
e1fd2a63-fdc7-4c0f-8422-aeffb0f38472,10/24/2022,846.74
6e1baa60-c13b-4053-a938-900831fd4027,10/24/2022,876.63
0fe3fba1-db63-4450-a591-ebd8e6914a83,10/24/2022,438.42
ad05c711-3f58-4cfb-9624-94cc8d18b966,10/24/2022,611.53
1acf1f60-9e22-4f58-b29d-2b9f61d3ed02,10/24/2022,895.89
18db3e91-8d20-4ba3-8853-8e96173ef6fe,10/24/2022,885.57
77b81817-aade-4bec-b58d-76ced4a1c750,10/24/2022,655.12
67e476b4-5a40-4df0-848f-f099b8e77b53,10/24/2022,1096.37
62b94e46-02da-4461-a20a-2737e6e01ea7,10/24/2022,992.19
99e0998d-8450-4e08-a69a-91fdbfb2881c,10/24/2022,1046.87
02459b5b-5fce-459f-b898-ef592fee74e6,10/24/2022,1237.84
622b18b7-3b97-43fa-adbd-1fc73ed9573e,10/24/2022,303.92
0ff45e8f-b9b1-4c4c-a4b3-b88a31dc4a3a,10/24/2022,842.05
b62a318f-7860-448f-978e-726812cb04c3,10/24/2022,507.01
7fce14b7-ccbd-4502-a6f2-47b0320edc56,10/24/2022,463.3
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,10/24/2022,1011.66
39755b89-7785-478c-bf33-fc48a54dec00,10/24/2022,222.94
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,10/24/2022,1035.84
1c47bcab-d8f7-43a4-98cc-6c8a8d9e9128,10/24/2022,520.88
aaa6c3f6-f318-48af-a618-227129cef951,10/24/2022,936.69
dc3b1773-4a7e-4b2a-ad95-e7ca3f4a7127,10/24/2022,1036.32
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,10/24/2022,952.22
595f921a-39c5-46c4-8cb4-6f3033af2353,10/24/2022,1126.22
0bd4c66a-edb4-4b46-b789-903fec02357b,10/24/2022,903.06
405d3aa0-9a4f-4078-9897-1aeb99a83d76,10/24/2022,311.56
5dd17596-5fbf-45e0-83fc-03051c652f3e,10/24/2022,741.02
bfd0d598-2c03-497b-b1a2-427085042c54,10/24/2022,428.65
a20cd138-ffad-455d-a834-a6344531b3dc,10/24/2022,48.37
89aabb29-b2f8-4d18-8ae1-985785af7199,10/24/2022,382.21
208e8401-5bae-45ec-aa3d-4f27c9d708af,10/24/2022,371.74
cefa509f-c3db-4a0a-a591-436cda98f832,10/24/2022,781.17
33e193cf-2ae5-4763-a586-7d90d15746ca,10/24/2022,700.81
51c68f62-48e2-41cd-bb27-45c4f79beb69,10/24/2022,552.07
c4328d0c-7df6-458b-9ee3-c355a0489473,10/24/2022,91.96
1c91b39f-dd34-4a88-90a2-88c75dd4c286,10/24/2022,765.31
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,10/24/2022,801.43
ac933601-acc4-4d10-8b29-5c2b354c6b55,10/24/2022,329.44
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,10/24/2022,865.84
c48d9352-5783-4c41-93b3-ab8a63b06c32,10/24/2022,225.12
38892d97-929e-419b-8e77-28ead1e48ba9,10/24/2022,758.21
03e58d6e-0265-4b6f-9b81-2f272a8b2169,10/24/2022,657.81
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,10/24/2022,820.38
7ea0bde7-40e4-4e95-b783-1e2baf776393,10/24/2022,133.94
6c2ca9f5-21f9-483d-b884-62f9712c3d30,10/24/2022,393.94
dee8f2fa-d628-4758-bf63-e6d8eebdcabc,10/24/2022,454.12
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,10/24/2022,898.63
2dfbd998-3210-40de-9f21-687486950206,10/24/2022,1099.41
b5d818d9-f75f-48d5-8bb2-092e8ced6624,10/24/2022,949.79
da82f506-897f-4abf-bc05-c50f38d86f82,10/24/2022,1124.72
38a846ca-58c2-4445-b666-a5321ad6cd2c,10/24/2022,171.33
f93f6cef-8f4e-4c2b-b9a2-1cee8420be85,10/24/2022,961.41
17e9e66a-d4ca-4b0b-a538-e02ac873c804,10/24/2022,953.98
488337bc-1b65-46df-92b0-7401adcd158b,10/24/2022,1083.65
976b3d8b-acc8-4a85-84c2-09d74ab94245,10/24/2022,239.58
ffd404ab-69dd-4072-a4eb-996a73aa65e1,10/24/2022,843.45
948e24f1-5585-4e1a-ae78-2a2ecc0e4a3e,10/24/2022,982.63
8e34fca2-0335-4f45-b7a8-61df0b37e1de,10/24/2022,1028.22
f353535f-71a0-4411-8b12-18a75545d358,10/24/2022,1129.84
1f9169c8-49bd-441a-87fd-886ec83cf1c9,10/24/2022,771.03
58967e29-973e-490c-a342-e09ce77325a2,10/24/2022,519.73
f282baf6-428c-4ff9-bf38-353e1e0646b9,10/24/2022,772.64
9a9bf728-19ad-465c-a8f9-e6414e302d13,10/24/2022,453.74
3ca82f74-6f04-4edd-a7e2-66a87d5fc291,10/24/2022,724.1
0f1d835e-4516-40f9-8d15-de3d22669118,10/24/2022,1094.98
c5e58bf7-bf22-46bc-bb95-218d14925233,10/24/2022,1395.65
137b240d-7a23-42bc-945c-121e31a1a2a6,10/24/2022,143.87
e97d223a-b623-4857-9a92-1183a8acee23,10/24/2022,599
dbcb6091-9796-4d15-893a-94c559c774ff,10/24/2022,792.85
dff9c70c-e0db-4d85-8436-a6685102dfbd,10/24/2022,653.36
243871e8-70bd-4dea-8983-8de50ac1c533,10/24/2022,1289.23
2532738e-b38a-454d-9a6d-01a16a5ffa11,10/24/2022,1187.97
8c79b0dd-340f-421d-9377-1985c7b1ddb1,10/24/2022,448.41
9c7f2ed3-72c1-4a03-a012-e2484c857705,10/24/2022,1059.48
1e43cf37-4253-4e27-a703-9a552e010a7d,10/24/2022,536.06
bab1bd41-d0b8-4742-9394-d4d3fadb4600,10/24/2022,674.29
f9046c0a-d30b-4819-b042-8def806c7f47,10/24/2022,355.41
3a96489c-a0b5-4941-9025-371286f78445,10/24/2022,896.85
5645efd0-27c8-4bb2-8266-d78b6445f19d,10/24/2022,1033.16
2fc8def0-0c51-4a0f-a2b3-2873bf55af8f,10/24/2022,610.1
d3fb4b2e-1139-455b-842e-65e102475bf9,10/24/2022,585.38
1a6f9b7b-87a6-452a-add6-20cc252a1dfc,10/24/2022,975.28
83b3b726-5dd8-4a69-8d22-5f7542702767,10/24/2022,775.34
07200ff6-3808-47f4-8a04-d4ed09483baf,10/24/2022,958.38
0565d5b7-2698-48bc-a1d8-fe1f891b320d,10/24/2022,859.7
4986c107-d088-4e58-bd53-36b0657dbed9,10/24/2022,694.25
e2855af3-a307-459e-bd87-2d18f7cc1642,10/24/2022,841.55
24d5f3c1-0cb2-4b04-bcdd-a7839ce0dbe3,10/24/2022,877.98
ce64dbec-c118-41c8-a9f8-44af3cd4128b,10/24/2022,898.58
99527458-ac64-4fe3-8073-2a4684eb3999,10/24/2022,817.98
b7d1f7e1-1024-45f6-bbe1-71db0c8a9bb1,10/24/2022,1060.57
f90df814-fef3-465e-9b13-736b1d7f3024,10/24/2022,804.36
c6fe8de8-33e4-4b71-a6a4-b72be1ce2400,10/24/2022,964.95
8a7cc961-2246-4f6a-a0d5-87303e2119dc,10/24/2022,902.74
0c366c76-54b5-4e73-92ae-2dafc8d2e38e,10/24/2022,384.51
48ce35a3-cc03-412f-aaf0-ebea8ed11fe4,10/24/2022,524.87
733a3c7f-0d98-497c-91b3-efa970ce7a18,10/24/2022,967.09
e9692576-bcfa-47ea-a5f3-3734849b9916,10/24/2022,1010.4
682489c7-4f46-4895-a74c-a50838aa9f43,10/24/2022,614.85
1e3a0ff0-5c9f-4e7e-90a3-972f560c219b,10/24/2022,1100.95
101b2bac-23bc-492e-9241-7d9b484540b7,10/24/2022,817.24
a3cc376a-2b8c-40cf-ac34-1ee59d56a2fd,10/24/2022,1004.04
860f5c99-fa87-439c-94ce-02c62369387a,10/24/2022,764.83
03d5f3cc-a6e4-4b6c-8f81-19e26138d8fc,10/24/2022,904.07
d0cc5812-d550-4d17-a491-50787b4a294b,10/24/2022,932.44
52d6c63b-a89d-439e-8533-b05fa9dc0426,10/24/2022,588.92
bf5f3f78-6b82-435b-bfe5-e81d0382e6d2,10/24/2022,567.27
bb1909a1-d860-4e80-bb35-919cae7bfd11,10/24/2022,498.24
f006d0f8-338e-414c-af1d-68c8321af2a5,10/24/2022,804.1
c8ed19e3-4ead-46c6-83bb-8e5c744b41f1,10/24/2022,818.21
1890034f-97fd-48ea-9214-fd0ab9b2501b,10/24/2022,189.01
c45d4427-617b-41fb-b077-36c86c19e9b2,10/24/2022,1120.54
f5714f36-74f9-43bb-ae4e-06145df187ba,10/24/2022,794.41
2936666f-6147-4e92-bf65-5149b86224f7,10/24/2022,1118.7
2bc99e92-42c4-45fc-a383-e847e6c14401,10/24/2022,874
99a45bf3-4792-475d-8ee8-209f4b8a9033,10/24/2022,739.8
4453f4fd-7d68-4bfa-9a5b-58cfd131c559,10/24/2022,1040.95
dc8c452a-142d-4414-8d87-4e04a75871ef,10/24/2022,915.29
e42d5707-e1f8-4978-8dbe-3446c8c0870f,10/24/2022,684.91
8b2601be-e35e-486e-ae8f-95ce9a19eec7,10/24/2022,906.17
47e68ac4-d0f5-4605-8dd7-ff5d1a5a73ef,10/24/2022,432.38
074aebbe-8fe7-4e06-9e54-215d152c5127,10/24/2022,615.46
33ae7c72-2299-4873-ad4d-c11af00ee63a,10/24/2022,499.03
b3c79cdf-28c5-4055-9517-966d680b676d,10/24/2022,847.62
ebd30d03-eb87-47e4-90c1-94d04bb978bf,10/24/2022,311.37
b6bef22c-4bcd-4f77-9a15-6da40148cce7,10/24/2022,660.91
b9f3a79b-72db-4493-bfef-d0c33c7985f4,10/24/2022,861.52
c0c51bdd-82da-4602-9677-dcefd316755f,10/24/2022,1183.25
d4b63da3-87c6-45ca-a08f-e94823b1a73d,10/24/2022,802.25
ad5a1fc9-880b-4b7e-968f-ea1a0022d82b,10/24/2022,791.44
5ff74a5d-d4e9-487e-b949-2476fb9a054b,10/24/2022,557.97
7645e966-3f56-41f1-bd52-907e58cf7b2c,10/24/2022,844.72
dd74d8ed-7b40-49fd-9252-5639c3624b44,10/24/2022,557.73
174d43a9-422d-43a1-8410-ba2b262adc00,10/24/2022,594.24
beeb382d-63ae-4167-a03a-71c00560d6dc,10/24/2022,1283.44
30f1f84a-ba45-4c4b-82a1-4151c36fb02a,10/24/2022,511.29
edf4e386-8a50-428d-9b59-07872645a24f,10/24/2022,1206.08
a3bd3f50-7c05-4f54-b101-d44776046b18,10/24/2022,744.46
0b5864ea-2fad-447d-a050-970cd515b846,10/24/2022,795.95
68120f5f-7265-40a6-9ce4-48f16e20d3b6,10/24/2022,1002.24
f985a4f1-eea8-4276-a4f2-f83a32a83e39,10/24/2022,889.05
71ed57b7-5990-4be1-9e7c-86c2d579dba0,10/24/2022,562.79
cf321c7e-ab85-4d7d-b13c-a090f23ec8b7,10/24/2022,814.29
d647cc88-794e-4f38-ae0c-968c1c5544a3,10/24/2022,499.57
99a8eb81-8fa3-4483-81db-94959cfae0c9,10/24/2022,1114.78
cecb38c2-dce3-4913-9377-a64e343cf1b8,10/24/2022,793.71
8254d053-14d0-4a4c-9d5a-53ba32a579f9,10/24/2022,964.01
ebe7b4f8-b4b8-4ca9-a207-c7fa9c44ca54,10/24/2022,829.8
315b1906-7c4a-4c88-ae96-5078475a0d1a,10/24/2022,891.65
ca7ef6c7-7323-4709-83a2-044dd38f4867,10/24/2022,728.14
7dec5759-820f-4d12-a1f6-7199788b840a,10/24/2022,512.74
c596538a-c369-4e99-bc47-8619c87ba857,10/24/2022,630.27
6203fe60-d154-4108-a3b8-0425efbe7b38,10/24/2022,986.48
39a93eed-1532-4233-bfcd-a5bb02e1f92c,10/24/2022,19.23
62588413-4dad-4b90-93e4-819f63bdae67,10/24/2022,892.65
6be50b93-e4be-44e6-bbc7-5cded9858f96,10/24/2022,798.99
64923075-5efb-4956-9b69-3b888ad7678e,10/24/2022,609.05
f6664721-82f6-4be7-a36c-45414ac7590e,10/24/2022,989.48
c02104a6-513c-4d14-9062-9639e018703c,10/24/2022,921
14761a49-b3fe-4037-946d-c6fb92592453,10/24/2022,752.39
89642f6a-b855-41ff-8368-ca13e8627765,10/24/2022,833.02
4d8aa9ad-1a8a-4890-883e-a366581e4297,10/24/2022,727.48
1628d416-3002-4cec-8f38-1453b708e531,10/24/2022,645.58
f2aaf01a-04e0-49a6-a7f1-0b80232116b4,10/24/2022,945.65
34d33c7e-2f23-48ef-a957-59ab8bd5eb1e,10/24/2022,983.66
299c9de6-676f-4eee-808e-c4abf7f24257,10/24/2022,894.96
9210887c-3841-4e0b-b25e-448effb3a998,10/24/2022,1327.23
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,10/24/2022,367.04
ad704b7b-12c7-4f01-9610-3e6e298f3452,10/24/2022,169.4
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,10/24/2022,1031.04
9d156423-8a50-4791-a124-eb217bfa1008,10/24/2022,941.35
87f27086-4a8a-4788-aed7-dc3d96ea9b3b,10/24/2022,1140.39
145a6f5c-a37f-4935-8063-4feffbbbc2eb,10/24/2022,779.77
c026ba66-b8ec-49bc-9058-67fa85752301,10/24/2022,640.54
efb2d2bf-17c7-449f-92dc-2a39d6adc0ea,10/24/2022,849.61
5264fe52-4c4e-498b-b05a-63c0960336b5,10/24/2022,648.23
c56ea745-1639-4398-9101-7cbe58d211ff,10/24/2022,714.23
c8ca3cef-113b-4599-8bcf-0c287fc0c8f0,10/24/2022,894.75
856de445-fc98-4a65-acdf-edd14ba02796,10/24/2022,346.04
f36cef42-0bbe-4a45-a359-c6b670336544,10/24/2022,820.46
efa5d85f-5ba5-47fc-bef5-756958f3bd9b,10/24/2022,1007.08
6d9e33c4-0607-4802-92c7-e2d2dd11b4ef,10/24/2022,787.55
ce762bf3-64d4-4e52-8225-503c6a13ad2d,10/24/2022,177.31
f295a084-2f75-4096-a5a8-d666921037ca,10/24/2022,291.51
2f6f95d3-b26d-4f80-8925-6062ed0f6ce0,10/24/2022,883.01
32877a1a-332b-407d-b4e4-4ba4ed03333b,10/24/2022,546.64
4307bb54-20d6-438a-8042-16ee5a97f359,10/24/2022,774.5
125fcde5-c786-4da6-ab51-a263e2357e14,10/24/2022,913.18
cf9c8a93-2209-4df1-9e64-7735b88cc075,10/24/2022,1023.95
6980ff7d-06e8-4819-a69e-9831b0acf06d,10/24/2022,1033.66
65d7b190-44fc-4ba9-8c83-764a55731611,10/24/2022,1034.15
be5b0440-5b59-4dc9-8b23-b1f1a0bbd756,10/24/2022,1053.78
a2d4ebc0-2fc8-46f8-bf75-cc3081a0e012,10/24/2022,782.22
4bc9298b-c17c-47a5-bb83-4986fa4ba663,10/24/2022,657.79
e2f76e82-a97f-4bd2-ba8c-1c9d9d35192d,10/24/2022,327.57
10747453-51a0-4f38-8380-b2171504d9ce,10/24/2022,804.15
cf1a5f00-9bd3-487f-a27b-058fe00bc2df,10/24/2022,1107.26
c2a07fe0-64cc-466c-b324-63f87a312455,10/24/2022,622.17
35c8d666-166e-4173-af0f-e20c48987d7b,10/24/2022,904.44
544680f8-843c-4b5a-869e-0c25b140f5d2,10/24/2022,1083.21
717d5a12-0551-4c23-94d1-58932f33b92f,10/24/2022,804.31
ea9cf5af-e17b-4815-8815-0a52c1ba3c57,10/24/2022,926.64
2d4184d8-5f69-4c03-baf4-c2c0b82aaa63,10/24/2022,1023.39
dd9a9703-1a84-441b-8dfd-1fb981fe2772,10/24/2022,378.3
696da4f8-fd6f-4fc5-98a1-9e0c7bd72ea1,10/24/2022,1359.13
04d73aab-7a18-4e44-ad80-b37e2ba5d819,10/24/2022,1110.65
6683d57b-e50c-4c16-b3e6-fe51d482e1dd,10/24/2022,989.28
3f358a33-dd80-4b32-9780-c8565d653510,10/24/2022,713.76
6f34d7d9-72d1-474a-a4a2-81d2a7f9eb96,10/24/2022,804.73
ee46265b-17f5-41fe-bc18-02c36693343f,10/24/2022,901.88
ef7df0e4-f18a-46b1-9bd9-80acebf7fe00,10/24/2022,580.67
fc87aeda-c394-4620-8055-a0e1f7964f87,10/24/2022,941.95
d8bcf781-5d6c-4495-ae84-22a1e4854ab2,10/24/2022,1084.05
df122aed-58db-40bf-abf9-2c02275dfce3,10/24/2022,411.86
9327d12e-3153-4010-9c17-f4b827ad7a76,10/24/2022,866.07
32220c49-9441-4b01-be8b-1831d119789b,10/24/2022,560.05
8099f186-534f-4981-b5f4-abae3be5d133,10/24/2022,676.34
d41bb8f7-d7bf-474c-90ee-57e02f239053,10/24/2022,1083.92
4df86fc1-3177-4b4c-9319-8f504e59f21c,10/24/2022,697.4
b402dce3-ed3d-499b-9b88-fee7ab76e2d8,10/24/2022,658.32
caa2e239-64ad-44c8-aeb4-5885e293ebca,10/24/2022,944.53
2d852431-a036-4376-9208-170f2bdb0cdc,10/24/2022,798.36
45325495-51de-487b-b0d5-b9721795512b,10/24/2022,953.18
e91cfae9-ed9f-4105-9af0-94bfbe6981fa,10/24/2022,611.95
015f7e90-b9a4-40e0-8702-b64d5658ee10,10/24/2022,667.04
059078d9-abd0-4f6b-80df-6bcf426561e4,10/24/2022,808.91
517e5201-4d47-42c3-8ca8-c14df89368fe,10/24/2022,813.51
55854451-7a0f-4793-96db-8438df514c19,10/24/2022,896.85
1f62c7e0-7bc2-4286-bc14-67b8ae6aab08,10/24/2022,857.26
4a06b127-66d9-44a3-b02b-331bfc379d55,10/24/2022,162.94
4a9cf0a3-8a9c-4b83-a96d-40c88efa8224,10/24/2022,633.59
9ecacb3b-5fdb-4951-9672-47d5bc1cb616,10/24/2022,895.68
98bec632-5953-4e32-a109-322d1903bdb4,10/24/2022,798.33
5f451723-51f5-4fa8-a54e-0cdbd133a355,10/24/2022,439.52
2f8d50df-dfde-4c5c-96bd-05d5c39126ec,10/24/2022,1020.57
7ad29e54-37c6-41c9-b512-0770c59bc828,10/24/2022,507.59
d50a3cd6-de61-4e0e-84b1-cdfd8faedf36,10/24/2022,638.81
af6c4c7c-1994-4466-9d65-9b8142fb45a6,10/24/2022,1007
6bcf7fbf-fb4c-4d4f-acf2-b02868135add,10/24/2022,1229.7
fbe22ff1-2622-45d8-a18a-8215a7d4adda,10/24/2022,788.82
b356f2fd-14dd-4671-9e48-e9a2b7c8ce55,10/24/2022,993.18
ae64eb80-1c09-4b8b-a01e-61f30abfdd27,10/24/2022,587.74
6c838eaa-a862-4042-85a4-7bf8284da118,10/24/2022,840.94
994e31dd-3ea7-481e-8a93-c970016d2460,10/24/2022,910.03
4663d1c7-953c-4fcd-b956-59589ace05f1,10/24/2022,778.16
6f4804c9-0ffe-4fff-b1ce-e11b42455c31,10/24/2022,977.32
624fe64d-91e5-4cd8-8f1e-23e4f8099f4a,10/24/2022,681.18
80612b27-80ee-4fe9-a2f3-462e416fd6fd,10/24/2022,1150.15
f4684a00-81b1-4724-afc1-fcfbd3a04817,10/24/2022,372.68
35cec3ca-0b1a-4afc-945b-6290119efa5b,10/24/2022,978.24
c7b5da21-6948-4d4e-b2a1-9dabf7e95c36,10/24/2022,573.05
9ab3bde0-2759-4683-9cde-d740c6e70bd3,10/24/2022,610.36
70896245-ab34-4e0d-8c04-a1d74076f471,10/24/2022,818.2
3e4b9131-f1b9-4117-b776-5d3063767cc3,10/24/2022,137.32
0f5424d4-1087-4ce0-b7c7-63bde3b95e12,10/24/2022,1113.53
9bcfe7f6-3546-44f4-a84b-9aad1edd9c4d,10/24/2022,755.72
9b354d17-8790-4517-96b0-7785d03e9713,10/24/2022,534.61
813ec285-d79f-49c6-97ce-71fda47e676f,10/24/2022,1104.63
da3981a8-cd01-49cf-977e-830b89c5d626,10/24/2022,990.63
31745a4e-1df2-4743-a5a0-c0bd2de491c4,10/24/2022,1237.22
b615b3a1-dde7-4b00-b49d-7876d6cca808,10/24/2022,1229.81
f9077c34-ba52-4435-9716-2946ac45f5a2,10/24/2022,1004.16
a4212f8f-a09a-4fea-af7e-ff0c957a3d0e,10/24/2022,504.27
f436f2e6-225a-4c76-873b-d9390d9be8a6,10/24/2022,944.11
38de162a-bf07-43e7-88cf-585eacfe7a07,10/24/2022,835.46
a00be767-7f92-4533-b7d0-54a7503f9454,10/24/2022,216.32
a4928b3f-3491-403e-b305-3d18c296e6ca,10/24/2022,731.97
cea68a88-13db-4a42-aeaf-06da29dd74c4,10/24/2022,493.36
2a3cdc51-ee67-48ad-9560-b8ced087a916,10/24/2022,1141.17
fa9e4657-3a59-48cf-ae79-c67a499e5bb7,10/24/2022,538.27
25be5875-91d6-46b0-8774-35bbed9f30f6,10/24/2022,925.14
7c8037ec-f5ab-426d-a5c9-9442dab98705,10/24/2022,195.34
f40b2ab1-7ba3-4442-90ff-f22e771419d7,10/24/2022,920.02
b590e431-4377-49a3-b693-1e51e08d1e25,10/24/2022,970.64
a3e5e494-0341-45a0-9b89-e01c21da934b,10/24/2022,593.49
717cc394-7973-4587-9646-f4dee6a342f9,10/24/2022,1152.12
32d595fe-863f-41fe-b167-8cdc9d7e1253,10/24/2022,1276.56
f3985231-af27-4636-8e1e-fce1e889bb1e,10/24/2022,545.51
bf14923a-4e01-4a2c-9e72-19b58dd744fa,10/24/2022,978.44
74dd6f6a-ae5c-4e44-b7e7-256774fac920,10/24/2022,829.83
a72fde35-039d-4ae9-aa6b-f73b17cb05d0,10/24/2022,805.87
bbd2559a-8108-4869-87b4-107078613716,10/24/2022,1281.76
01401f8e-c5fc-44a2-bb63-0b8656948c0e,10/24/2022,846.06
91c1ed68-433d-4733-8b4f-7775a1e0c18e,10/24/2022,1018.02
70c93e5d-d62f-45b7-af1d-bc2c9e188a16,10/24/2022,538.61
57c16778-72ba-4a16-af1e-5f0ed5c31f18,10/24/2022,954.71
e544c6e8-b595-485f-9d50-7533375a2e2c,10/24/2022,915.34
6685a24a-3e65-4036-afc7-2326b5c9480a,10/24/2022,961.41
e782e09c-008d-4550-a7e8-8a94e43e6759,10/24/2022,871.49
c0faa785-f239-417c-9d53-f24bc1df3505,10/24/2022,670.72
ccb009b0-dc82-4a4c-8d0c-369a834c352a,10/24/2022,779.51
41a94cfe-79a4-459d-998b-51ab5b9302b0,10/24/2022,801.86
ca205b91-ea33-4269-b422-2f0d8b931c4b,10/24/2022,576.13
9e825524-93af-491f-ae89-5e62af7e3c4c,10/24/2022,640.35
22cbcbdd-c590-448c-b6a7-a379725d6b6c,10/24/2022,1029.14
346032ae-a220-4905-aba2-c44a6cb9db97,10/24/2022,928.46
d2850cdc-96d3-43dc-99d7-29483c9eb1a7,10/24/2022,1053.56
763732be-cd9a-45d0-9041-0fcfb517b5c2,10/24/2022,518.27
7b1f6cad-d6fd-4a11-87d1-893e448132ae,10/24/2022,774.56
bc3cab2f-8ee0-41be-b1ca-b8abdd49b260,10/24/2022,610.59
d2d3fb55-ccb3-428b-af80-dee07a89923d,10/24/2022,722.3
335d37b7-9c92-41e7-b5db-e3b36190c205,10/24/2022,348.02
6f9dd1cf-9f0d-44c4-8361-62b656ca0552,10/24/2022,607.91
8263b809-bbdc-4f4b-8e66-1ec1b598c2df,10/24/2022,829.58
e1c257ee-08b8-41f3-bac2-197a835641c3,10/24/2022,478.61
f7c13930-1ec5-4f9a-bdc3-a2d21ebe12da,10/24/2022,994.81
d067cab4-0091-4247-839c-f303bdd94c82,10/24/2022,830.44
9c860e78-77f3-456f-b1ce-5148021fcefa,10/24/2022,1036.85
d1a2b89a-0a01-456e-b6c2-6cbb72f83a06,10/24/2022,980.63
d39af1bf-c21b-4302-976f-c44357efa4eb,10/24/2022,655.04
09e92ae2-e7e4-4a82-8916-d2f702646337,10/24/2022,539.12
5500dd69-5e95-4a86-a39a-db90b2814c41,10/24/2022,1151.8
eec3880d-31af-43ad-ab99-eaa4dcc3d50d,10/24/2022,866.26
f820fb5f-b3ca-472a-b8b9-8c0888d92262,10/31/2022,1212.03
1a6f9b7b-87a6-452a-add6-20cc252a1dfc,10/31/2022,725.23
271658fa-a3c9-4750-af91-5bc1a9bcb82e,10/31/2022,729.66
1e43cf37-4253-4e27-a703-9a552e010a7d,10/31/2022,616.38
1fef8b23-2a71-4a40-803f-ba9b045cc1e5,10/31/2022,564.75
db221873-f42c-44cb-a5c6-8f1b3785b6f8,10/31/2022,581.06
23104209-0423-4118-9388-6d6f6ea2fbe0,10/31/2022,109.76
4986c107-d088-4e58-bd53-36b0657dbed9,10/31/2022,321.37
78d304f5-8499-481b-8816-c5128bfcb259,10/31/2022,638.8
9476ffec-2adb-4944-aa94-9270e18c9d5a,10/31/2022,861.19
ce64dbec-c118-41c8-a9f8-44af3cd4128b,10/31/2022,887.6
8c59aa8b-4529-41d0-9abe-206b8a116a2d,10/31/2022,1282.21
2e2a474a-8902-4cea-b2bb-b3101e204806,10/31/2022,815.84
9f90b9f5-1215-452c-9142-12e362b281b0,10/31/2022,832.96
0c366c76-54b5-4e73-92ae-2dafc8d2e38e,10/31/2022,894.04
733a3c7f-0d98-497c-91b3-efa970ce7a18,10/31/2022,933.18
9e6a7689-bc64-456a-bdbd-b839993f2add,10/31/2022,383.04
682489c7-4f46-4895-a74c-a50838aa9f43,10/31/2022,492.62
e6f6aa6c-40a9-420c-8b51-0b2d931f0203,10/31/2022,1023.93
968f480d-8a24-4f32-9a93-df62716268fb,10/31/2022,844.74
e237d383-5058-432c-95df-3509e7ed2cc5,10/31/2022,1015.98
41cd7e3f-bb31-4098-a596-7c462c802def,10/31/2022,883.07
18a141a0-aa90-4e8a-9bb9-6a1601406242,10/31/2022,919.73
bf5f3f78-6b82-435b-bfe5-e81d0382e6d2,10/31/2022,115.76
d0cc5812-d550-4d17-a491-50787b4a294b,10/31/2022,929.33
99f4185f-aeef-40aa-a2a1-56b077d7374a,10/31/2022,883.16
4e83185b-9368-44f7-8577-0b6a29c9d91a,10/31/2022,636.24
2f43dc08-e7b6-429f-8695-ed152a136311,10/31/2022,1103.26
f006d0f8-338e-414c-af1d-68c8321af2a5,10/31/2022,775.79
f5714f36-74f9-43bb-ae4e-06145df187ba,10/31/2022,867.32
904c6055-fbb2-40db-b00a-a464899fe632,10/31/2022,725.38
25feb0fb-8048-46cc-bd35-35521f785ffb,10/31/2022,864.28
8bce18af-828b-4e9b-855f-2cce3f33dd10,10/31/2022,908.2
aaba1c2d-49e1-42a5-89b7-6badc7ffb511,10/31/2022,1354.49
69d0909d-d7c9-4b97-b236-32415706da26,10/31/2022,763.27
331bc78d-1080-4026-ac32-7c50a32c1fad,10/31/2022,583.37
c4ec84fd-fca4-466f-8f23-b4739399d0ff,10/31/2022,627.32
4a36995f-198c-4720-895a-b067e8244f67,10/31/2022,1136.08
b3c79cdf-28c5-4055-9517-966d680b676d,10/31/2022,956.76
